"id","dishSoapNoPrice","dishSoapWithPrice","coffeeNoPrice","coffeeWithPrice","handSoapNoPrice","handSoapWithPrice","toiletPaperNoPrice","toiletPaperWithPrice","laundryNoPrice","laundryWithPrice","cleaningSprayNoPrice","cleaningSprayWithPrice","juiceNoPrice","juiceWithPrice","riceNoPrice","riceWithPrice","toothpasteNoPrice","toothpasteWithPrice","willingToPayPremium","howMuchPremium","dishSoapPriceDifference","coffeePriceDifference","handSoapPriceDifference","toiletPaperPriceDifference","laundryPriceDifference","cleaningSprayPriceDifference","juicePriceDifference","ricePriceDifference","toothpastePriceDifference"
"wd64v733cmlmtzffuwd64vxaa6s91y4m",2.63,0.61,7.89,4.64,0.77,0.77,0.66,0.64,10.09,3.25,3.1,2.24,2.23,2.23,2.54,2,3.09,0.66,0,"I would not be willing to pay extra",2.02,3.25,0,0.02,6.84,0.86,0,0.54,2.43
"m2xxanykryeur6x87m2xxogzajotdd0d",2.63,0.61,6.96,4.64,2.71,0.77,0.66,0.66,10.09,3.25,2.32,2.32,2.77,2.77,2.54,2.54,0.66,0.66,1,"50p-£1",2.02,2.32,1.94,0,6.84,0,0,0,0
"92tmrfabldchohxpv192tmrfa37hwq7a",2.63,0.61,8.51,8.51,2.71,0.77,0.81,0.81,3.25,3.25,2.24,2.24,3.23,2.23,2,2,3.09,0.66,1,"£2-£5",2.02,0,1.94,0,0,0,1,0,2.43
"hfui1h98enxp5a5hfuiyy8meq4k1sg84",2.63,0.61,4.64,4.64,0.77,0.77,0.81,0.64,3.25,3.25,2.24,2.24,3.23,2.77,3.85,2,3.09,0.66,0,"I would not be willing to pay extra",2.02,0,0,0.17,0,0,0.46,1.85,2.43
"3zywjtmx8exsj1jrgjspn3zywjtz15f4",0.61,0.61,8.51,4.64,0.77,0.77,0.64,0.64,3.25,3.25,2.24,2.24,2.77,2.23,3.85,2,0.66,0.66,1,"£1-£2",0,3.87,0,0,0,0,0.54,1.85,0
"hwnjswwpqbbix7hwnjun8ecv3qh2rle3",2.63,0.61,6.96,6.96,6.3,0.77,0.81,0.81,10.09,3.25,2.24,2.24,3.23,2.77,2,2,3.09,3.09,1,"£1-£2",2.02,0,5.53,0,6.84,0,0.46,0,0
"0fl23hsonu8q00gco0fl23hsobolmwm7",2.63,2.09,7.89,4.64,2.71,0.77,0.81,0.81,10.09,3.25,3.1,2.24,4.62,2.23,3.85,3.85,3.09,3.09,0,"10p-50p",0.54,3.25,1.94,0,6.84,0.86,2.39,0,0
"x8juugvg8iielkvywl1gx8jujzrf88pq",2.63,2.09,8.51,4.64,6.3,0.77,0.64,0.64,10.09,3.25,2.32,2.32,2.23,2.23,3.85,2,5.41,3.09,0,"50p-£1",0.54,3.87,5.53,0,6.84,0,0,1.85,2.32
"de7doe58s4aa4de70vlsbajjwtogtkv0",2.63,2.09,8.51,4.64,0.77,0.77,0.81,0.64,10.09,3.25,2.24,2.24,2.23,2.23,2.54,2.54,3.09,3.09,0,"50p-£1",0.54,3.87,0,0.17,6.84,0,0,0,0
"r4s32h45k5z3ttj8oj5q6r4s3ar8bul8",2.63,2.09,8.51,8.51,2.71,0.77,0.81,0.81,3.25,3.25,3.85,2.32,2.77,2.77,4.31,2,3.09,3.09,1,"50p-£1",0.54,0,1.94,0,0,1.53,0,2.31,0
"cqx3kjz00yrmjteb6hl2cqx3koh0qm1g",2.63,2.09,8.51,4.64,2.71,2.71,0.66,0.66,3.25,3.25,2.24,2.24,2.77,2.77,3.85,3.85,3.09,3.09,1,"£1-£2",0.54,3.87,0,0,0,0,0,0,0
"lh5t2sh4puh2sl8xnz2rxktumlh5t2sh",2.63,0.61,7.89,7.89,2.71,0.77,0.66,0.66,10.09,3.25,2.24,2.24,2.77,2.77,4.31,2.54,3.09,3.09,1,"10p-50p",2.02,0,1.94,0,6.84,0,0,1.77,0
"9ke7t362a3j75j09ke751tjinff4zdhd",2.63,0.61,8.51,4.64,2.71,2.71,0.66,0.66,10.09,3.25,3.85,2.24,2.77,2.23,2.54,2,3.09,0.66,1,"50p-£1",2.02,3.87,0,0,6.84,1.61,0.54,0.54,2.43
"rcuaphyl4du237rcuapv9omdnttl82h7",2.63,2.63,8.51,8.51,0.77,0.77,0.81,0.81,10.09,10.09,2.32,2.24,3.23,2.23,2,2.54,0.66,3.09,1,"£2-£5",0,0,0,0,0,0.0799999999999996,1,-0.54,-2.43
"l7fzreiubobo1tat7yeyll7fzre8cqcv",2.09,2.09,4.64,4.64,6.3,0.77,0.81,0.81,10.09,3.25,3.1,2.24,2.77,2.77,2,2,3.09,3.09,1,"50p-£1",0,0,5.53,0,6.84,0.86,0,0,0
"54qv8sa6up8ltlvja54qv8smo7q4y0m4",2.09,0.61,8.51,4.64,0.77,0.77,0.81,0.64,9.31,3.25,2.24,2.24,2.77,2.77,2,2,3.09,3.09,0,"50p-£1",1.48,3.87,0,0.17,6.06,0,0,0,0
"idejjb7eptp0n1gaidej85w48ivq9etc",2.09,2.09,7.89,6.96,0.77,0.77,0.66,0.64,9.31,9.31,2.24,2.24,3.23,3.23,2.54,2.54,3.09,3.09,0,"10p-50p",0,0.93,0,0.02,0,0,0,0,0
"4u5af4hd3rnaimd04u5af3wcwq36j21b",2.09,2.09,4.64,4.64,0.77,0.77,0.81,0.81,3.25,3.25,2.24,2.24,2.77,2.77,3.85,2,3.09,3.09,0,"10p-50p",0,0,0,0,0,0,0,1.85,0
"x7ihf6hsk6mvu0fx7iqsbo418df03g9y",2.63,2.63,8.51,6.96,6.3,0.77,0.66,0.66,10.09,3.25,2.32,2.32,2.77,2.77,2.54,2.54,5.41,3.09,1,"£1-£2",0,1.55,5.53,0,6.84,0,0,0,2.32
"hcl06anpkqix46nkc3djahcl06a7kibd",2.63,0.61,8.51,6.96,2.71,0.77,0.81,0.81,9.31,3.25,3.85,2.32,2.77,2.77,3.85,2,0.66,0.66,1,"50p-£1",2.02,1.55,1.94,0,6.06,1.53,0,1.85,0
"b237pmccjjg50hepb237m0fr89mb0q24",2.63,2.09,7.89,6.96,0.77,0.77,0.66,0.66,10.09,3.25,3.1,2.24,2.77,2.77,3.85,2,0.66,0.66,0,"10p-50p",0.54,0.93,0,0,6.84,0.86,0,1.85,0
"e25icg053xqcsefe25ichg7n56zto9zx",0.61,0.61,8.51,8.51,0.77,0.77,0.81,0.81,10.09,3.25,2.24,2.24,3.23,3.23,3.85,2,0.66,0.66,0,"I would not be willing to pay extra",0,0,0,0,6.84,0,0,1.85,0
"wl8q3ojyqmaeb0b2rk4bdwl8q3ojyaq2",2.63,0.61,7.89,7.89,6.3,2.71,0.64,0.64,10.09,3.25,3.85,3.85,2.77,2.77,4.31,4.31,3.09,3.09,1,"50p-£1",2.02,0,3.59,0,6.84,0,0,0,0
"ms21qrce6gabh92rdi1ms21qvcg4w2ea",0.61,0.61,6.96,6.96,0.77,0.77,0.66,0.66,10.09,3.25,3.1,2.32,4.62,2.23,4.31,2,3.09,3.09,0,"10p-50p",0,0,0,0,6.84,0.78,2.39,2.31,0
"a2saqtahmwbd9xtmxa2samge0zwimcuj",2.09,0.61,7.89,7.89,6.3,0.77,0.81,0.81,3.25,3.25,2.24,2.24,2.77,2.77,4.31,2,3.09,3.09,0,"50p-£1",1.48,0,5.53,0,0,0,0,2.31,0
"mjq1s1otvoldl8k3eux2mjq1s1ot6est",2.63,2.63,8.51,4.64,0.77,0.77,0.81,0.81,3.25,3.25,3.1,3.1,2.77,2.77,2,2,3.09,3.09,1,"50p-£1",0,3.87,0,0,0,0,0,0,0
"0cwgda5z64ntwc8dh6jg0cwgd3zvyxyn",2.63,0.61,8.51,6.96,2.71,0.77,0.66,0.66,10.09,3.25,2.32,2.32,2.77,2.23,2,2,5.41,0.66,0,"50p-£1",2.02,1.55,1.94,0,6.84,0,0.54,0,4.75
"u9wfaveunof6smhgu9wfa8yx8zkg3vdj",0.61,0.61,8.51,4.64,0.77,0.77,0.66,0.66,10.09,3.25,2.24,2.24,2.77,2.77,2.54,2.54,3.09,3.09,1,"£2-£5",0,3.87,0,0,6.84,0,0,0,0
"l1ce757ls2xozofidl1ce75gwly0ppop",2.09,2.09,8.51,4.64,0.77,0.77,0.81,0.81,10.09,3.25,2.24,2.24,2.77,2.77,3.85,2,3.09,3.09,0,"10p-50p",0,3.87,0,0,6.84,0,0,1.85,0
"3qoebfl9ezr4z36kw3q3qoemm0tiz9z6",2.09,2.63,6.96,8.51,6.3,6.3,0.64,0.81,9.31,10.09,2.24,3.85,2.77,3.23,4.31,4.31,3.09,5.41,0,"I would not be willing to pay extra",-0.54,-1.55,0,-0.17,-0.779999999999999,-1.61,-0.46,0,-2.32
"x4aupdgjgplftac1ecnx4aupdgsrb2f2",2.09,2.09,8.51,4.64,6.3,0.77,0.64,0.64,10.09,3.25,2.24,2.24,2.77,2.77,4.31,4.31,0.66,3.09,1,"I would not be willing to pay extra",0,3.87,5.53,0,6.84,0,0,0,-2.43
"f33sagqeswo1iyq9f33sag91c17wgn66",2.63,2.63,8.51,8.51,2.71,2.71,0.66,0.66,3.25,3.25,2.32,2.32,2.77,2.77,2.54,2,3.09,5.41,1,"£2-£5",0,0,0,0,0,0,0,0.54,-2.32
"ds77lo00m6j1if4vjrds7s7nyffodncl",2.63,2.09,8.51,4.64,6.3,0.77,0.64,0.66,10.09,3.25,3.1,3.1,2.23,2.77,2,2,3.09,3.09,1,"50p-£1",0.54,3.87,5.53,-0.02,6.84,0,-0.54,0,0
"2ykubne1gqqx9fhy2y1p3pzy7lioh8ee",2.09,2.09,7.89,7.89,0.77,0.77,0.64,0.64,10.09,9.31,2.24,2.24,2.77,2.77,3.85,2,3.09,3.09,0,"I would not be willing to pay extra",0,0,0,0,0.779999999999999,0,0,1.85,0
"6cfsdgt7zic0kcq7dyf3k4fi6cfsdgt8",2.09,2.09,4.64,4.64,0.77,0.77,0.64,0.64,3.25,3.25,2.24,2.24,2.77,2.77,3.85,2,0.66,0.66,1,"£1-£2",0,0,0,0,0,0,0,1.85,0
"1t29rb8ezlv192rbfx1t29ryo71sbffj",2.09,0.61,8.51,4.64,0.77,0.77,0.81,0.64,9.31,3.25,2.24,2.24,3.23,2.23,3.85,2,0.66,0.66,0,"10p-50p",1.48,3.87,0,0.17,6.06,0,1,1.85,0
"o1o9cjlqlt0dshoz2ke5avo1o9cja8qf",2.63,2.09,7.89,4.64,6.3,0.77,0.81,0.81,3.25,3.25,3.85,2.24,2.77,2.77,3.85,2,3.09,3.09,1,"50p-£1",0.54,3.25,5.53,0,0,1.61,0,1.85,0
"u3iczj84v39sacj1v0z5v9u3iczj2ksi",2.63,2.09,8.51,6.96,6.3,0.77,0.81,0.81,9.31,3.25,2.24,2.24,2.77,2.77,2,2,3.09,3.09,1,"50p-£1",0.54,1.55,5.53,0,6.06,0,0,0,0
"25gd2tivpop7pkt43m825gd2vn8ee6pu",2.63,2.63,7.89,7.89,6.3,6.3,0.64,0.64,9.31,9.31,3.85,3.85,3.23,3.23,3.85,2,5.41,5.41,0,"I would not be willing to pay extra",0,0,0,0,0,0,0,1.85,0
"7n6wf9bvumf9ek7n6wfsa74yoxydqnn8",2.63,2.63,8.51,6.96,0.77,0.77,0.81,0.81,9.31,9.31,3.1,3.1,2.77,2.77,3.85,3.85,5.41,5.41,1,"£1-£2",0,1.55,0,0,0,0,0,0,0
"grq458sojc92dunggrqks7708y63at9t",2.63,0.61,8.51,6.96,6.3,0.77,0.66,0.66,10.09,3.25,3.85,2.32,3.23,2.23,2.54,2.54,5.41,0.66,1,"£1-£2",2.02,1.55,5.53,0,6.84,1.53,1,0,4.75
"2miostn9dm3vea8tdg2oza32miosthof",2.63,2.63,8.51,8.51,2.71,2.71,0.66,0.66,9.31,9.31,3.1,3.1,3.23,3.23,3.85,3.85,5.41,5.41,1,"£1-£2",0,0,0,0,0,0,0,0,0
"0311gwgxt9xok2evl60311scjbhrgnxy",2.63,0.61,8.51,4.64,6.3,0.77,0.81,0.81,10.09,10.09,2.24,2.24,3.23,2.77,3.85,3.85,3.09,0.66,1,"£1-£2",2.02,3.87,5.53,0,0,0,0.46,0,2.43
"547uprl9hh1u59dtra547uprl1kqrhki",2.63,0.61,8.51,4.64,6.3,0.77,0.81,0.66,3.25,3.25,2.24,2.24,3.23,2.77,3.85,2,3.09,0.66,1,"50p-£1",2.02,3.87,5.53,0.15,0,0,0.46,1.85,2.43
"w3z9x5ioo5i6csuez6xqww3z9w1bx92a",2.63,0.61,7.89,4.64,6.3,0.77,0.81,0.81,10.09,3.25,2.24,2.24,2.77,2.77,2,2,3.09,0.66,0,"10p-50p",2.02,3.25,5.53,0,6.84,0,0,0,2.43
"2w3o8dp6ndwztwdh6i2u3i90blxiws6b",2.63,2.63,8.51,6.96,2.71,2.71,0.66,0.66,10.09,10.09,2.32,2.32,3.23,3.23,3.85,3.85,5.41,5.41,1,"£2-£5",0,1.55,0,0,0,0,0,0,0
"kv24gu72w6q3phgbal6cskv24gu721q6",2.63,0.61,7.89,4.64,0.77,0.77,0.64,0.64,10.09,3.25,2.32,2.32,2.23,2.23,3.85,2,0.66,0.66,0,"50p-£1",2.02,3.25,0,0,6.84,0,0,1.85,0
"4wyl7cnkg0hs4wyc30ul6lt65zedra77",2.63,2.09,4.64,4.64,0.77,0.77,0.66,0.66,9.31,3.25,2.24,2.24,2.23,2.23,2,2,3.09,3.09,0,"I would not be willing to pay extra",0.54,0,0,0,6.06,0,0,0,0
"lo42kw3g11s76h10lo42i1d8k7ovlyv6",0.61,0.61,7.89,4.64,0.77,0.77,0.81,0.64,3.25,3.25,2.24,2.24,2.77,2.77,3.85,3.85,3.09,0.66,1,"50p-£1",0,3.25,0,0.17,0,0,0,0,2.43
"sj9rtnklu20evfhpv9txuzpksj9rtnku",2.09,0.61,6.96,4.64,0.77,0.77,0.81,0.64,3.25,3.25,2.24,2.24,2.77,2.77,2.54,2,3.09,0.66,1,"10p-50p",1.48,2.32,0,0.17,0,0,0,0.54,2.43
"b90fhulrmz9owkqg8b90frhmvwe4nsrh",2.09,0.61,4.64,4.64,6.3,0.77,0.66,0.64,9.31,3.25,2.24,2.24,3.23,3.23,2.54,2,3.09,0.66,0,"I would not be willing to pay extra",1.48,0,5.53,0.02,6.06,0,0,0.54,2.43
"r4gnvpbv9x1z2v56gyr4gnvie3yvlsne",2.63,0.61,4.64,4.64,6.3,0.77,0.81,0.81,9.31,9.31,3.1,3.1,2.77,2.77,3.85,2,0.66,3.09,1,"50p-£1",2.02,0,5.53,0,0,0,0,1.85,-2.43
"imbsqxz665avgzoqimbsqoxo6ctqrq7s",2.09,2.09,7.89,4.64,0.77,0.77,0.66,0.64,9.31,9.31,2.24,2.24,2.77,2.77,4.31,2,3.09,3.09,1,"£1-£2",0,3.25,0,0.02,0,0,0,2.31,0
"q14uoywx1tga20viq14kamumgmqvc28e",2.09,2.09,7.89,7.89,2.71,0.77,0.81,0.81,10.09,10.09,3.1,3.1,2.77,2.77,3.85,3.85,3.09,3.09,1,"50p-£1",0,0,1.94,0,0,0,0,0,0
"dmx1e4vb2z5zlt2hwxdmx1e0h8uh2lpu",2.09,0.61,8.51,4.64,0.77,0.77,0.81,0.81,9.31,3.25,2.24,2.24,2.77,2.77,2,2,3.09,0.66,1,"50p-£1",1.48,3.87,0,0,6.06,0,0,0,2.43
"k6b0o2lfdz24zz1uomo6k6b0ccvtx40g",2.09,2.09,8.51,4.64,0.77,0.77,0.66,0.66,9.31,3.25,2.24,2.24,2.77,2.77,4.31,2,3.09,0.66,1,"50p-£1",0,3.87,0,0,6.06,0,0,2.31,2.43
"dmlzz3ype36fhjmodmlzz3szagec30zl",2.09,2.09,7.89,7.89,6.3,0.77,0.66,0.64,9.31,3.25,3.85,2.24,2.77,2.77,2.54,2.54,3.09,3.09,0,"I would not be willing to pay extra",0,0,5.53,0.02,6.06,1.61,0,0,0
"sfgxwpi69pjd39jrv5nbsfgxwpi6mfna",2.63,0.61,7.89,4.64,6.3,0.77,0.81,0.64,3.25,3.25,2.24,2.24,2.77,2.77,3.85,2,3.09,0.66,1,"£2-£5",2.02,3.25,5.53,0.17,0,0,0,1.85,2.43
"jnnagsvbrtcn3k4lbt7jnnag1uxtbuh3",2.63,0.61,7.89,6.96,2.71,2.71,0.66,0.66,9.31,3.25,3.85,2.24,2.77,2.77,2.54,2.54,3.09,3.09,1,"10p-50p",2.02,0.93,0,0,6.06,1.61,0,0,0
"y7r0wkrd2koz44z31rly7r0wkwwq0o7p",2.63,2.09,8.51,8.51,2.71,2.71,0.81,0.81,3.25,3.25,2.24,2.24,3.23,3.23,3.85,2,3.09,0.66,1,"£1-£2",0.54,0,0,0,0,0,0,1.85,2.43
"16y9j1l46z3fk9j0q16y9jw27dqut6zi",2.63,0.61,7.89,4.64,6.3,0.77,0.64,0.64,9.31,9.31,3.1,3.1,2.77,2.77,3.85,2,3.09,3.09,0,"I would not be willing to pay extra",2.02,3.25,5.53,0,0,0,0,1.85,0
"g27xekzi3cz6emlmoz33lfg27xe2yxqa",2.09,2.09,7.89,4.64,0.77,0.77,0.81,0.66,9.31,3.25,3.1,2.24,2.23,2.23,3.85,2,0.66,0.66,1,"50p-£1",0,3.25,0,0.15,6.06,0.86,0,1.85,0
"1vqcvowfbx71g1clen1vqcvocwot56dn",2.63,2.09,6.96,6.96,0.77,0.77,0.66,0.66,3.25,3.25,2.24,2.24,2.77,2.23,2,2,3.09,3.09,1,"10p-50p",0.54,0,0,0,0,0,0.54,0,0
"r5rvw0oeisdvzr5rvb71el42ui0j7b71",2.63,0.61,7.89,4.64,0.77,0.77,0.66,0.64,3.25,3.25,3.1,2.24,2.77,2.77,2.54,2.54,3.09,3.09,1,"10p-50p",2.02,3.25,0,0.02,0,0.86,0,0,0
"onsfpsyrq52fb0uonsfpsdd2xoc3649f",2.63,2.09,8.51,4.64,0.77,0.77,0.81,0.64,10.09,3.25,3.1,2.24,4.62,2.23,2,2,3.09,3.09,1,"10p-50p",0.54,3.87,0,0.17,6.84,0.86,2.39,0,0
"tfcrjmtxdjbnstfcrjzteztwkvil3a1z",2.63,0.61,8.51,4.64,6.3,0.77,0.66,0.66,10.09,3.25,3.85,2.32,2.23,2.23,2,2,0.66,0.66,1,"£1-£2",2.02,3.87,5.53,0,6.84,1.53,0,0,0
"9tqzjn6l0mpqispnvrgrs9k9tqzjn6lw",2.09,0.61,4.64,4.64,6.3,0.77,0.66,0.66,9.31,3.25,2.24,2.24,3.23,2.77,2,2,3.09,3.09,1,"50p-£1",1.48,0,5.53,0,6.06,0,0.46,0,0
"5svywq8t4btmag88sf5svywq41iv4oek",2.63,0.61,7.89,4.64,2.71,2.71,0.66,0.66,9.31,3.25,2.24,2.24,2.77,2.77,3.85,2,5.41,0.66,0,"50p-£1",2.02,3.25,0,0,6.06,0,0,1.85,4.75
"i8b0gzqccsht71wroi8b0gzqw6cewpyf",2.63,2.09,8.51,6.96,2.71,0.77,0.66,0.64,9.31,9.31,2.24,2.24,3.23,3.23,2.54,2.54,5.41,5.41,1,"£1-£2",0.54,1.55,1.94,0.02,0,0,0,0,0
"33y12cglyf5ablw4tkks33y12cqi8fsu",2.63,0.61,8.51,4.64,6.3,0.77,0.66,0.64,9.31,3.25,3.85,2.32,2.77,2.23,2.54,2,5.41,0.66,0,"10p-50p",2.02,3.87,5.53,0.02,6.06,1.53,0.54,0.54,4.75
"g2e71iu7ryel1sto85siyg2e71ixwoig",2.63,2.09,8.51,8.51,2.71,0.77,0.66,0.66,9.31,3.25,3.85,2.32,2.23,3.23,3.85,2,3.09,3.09,1,"50p-£1",0.54,0,1.94,0,6.06,1.53,-1,1.85,0
"txsbbr185paw5utd4n6txsbbfrth4l8h",2.09,2.09,7.89,4.64,2.71,0.77,0.81,0.81,3.25,3.25,2.24,2.32,2.77,2.77,4.31,3.85,3.09,3.09,0,"I would not be willing to pay extra",0,3.25,1.94,0,0,-0.0799999999999996,0,0.46,0
"td0udl78sgnloqrw8341ltd0udkoivoa",2.63,2.09,8.51,6.96,0.77,0.77,0.81,0.81,10.09,3.25,3.85,2.24,3.23,3.23,2.54,2.54,3.09,3.09,0,"50p-£1",0.54,1.55,0,0,6.84,1.61,0,0,0
"k0xus4iiyrqjm1w7k0xuarane8pk6pb6",2.63,0.61,7.89,4.64,6.3,2.71,0.81,0.64,9.31,9.31,2.32,2.24,3.23,3.23,4.31,2,3.09,3.09,1,"£1-£2",2.02,3.25,3.59,0.17,0,0.0799999999999996,0,2.31,0
"ru2fwqos3ss0kj199ru2fwqof3gsq9fi",2.63,0.61,7.89,7.89,0.77,0.77,0.81,0.66,10.09,3.25,2.24,2.32,2.23,2.23,2.54,2,0.66,0.66,1,"£1-£2",2.02,0,0,0.15,6.84,-0.0799999999999996,0,0.54,0
"6brb12gm1qn7yx6brb11aswnickvl8jn",2.63,0.61,8.51,4.64,6.3,0.77,0.66,0.66,10.09,3.25,3.85,2.32,3.23,2.23,2,2,5.41,0.66,0,"£1-£2",2.02,3.87,5.53,0,6.84,1.53,1,0,4.75
"xxj9ghj8z0bxxj9g8ftr52mb70yqd3lv",2.09,2.09,7.89,4.64,6.3,6.3,0.81,0.81,3.25,3.25,3.1,2.32,2.77,2.77,3.85,2,0.66,0.66,1,"£1-£2",0,3.25,0,0,0,0.78,0,1.85,0
"d0tgclkr7wu1jhoxzojgd0tgccsv9fow",2.63,0.61,8.51,6.96,6.3,0.77,0.66,0.66,10.09,10.09,3.1,2.32,2.77,2.23,2,2,0.66,0.66,1,"10p-50p",2.02,1.55,5.53,0,0,0.78,0.54,0,0
"7noe8wxmz8u9dxkxwl7noeraz3lmy4pb",2.63,0.61,6.96,4.64,0.77,0.77,0.81,0.66,10.09,3.25,3.85,2.32,3.23,2.23,2.54,2.54,3.09,0.66,1,"10p-50p",2.02,2.32,0,0.15,6.84,1.53,1,0,2.43
"3fj6och3e63jawi2bgekw3fj6oc38qs8",2.63,0.61,8.51,4.64,2.71,0.77,0.66,0.66,10.09,10.09,3.85,2.32,2.77,2.77,4.31,2,5.41,3.09,1,"10p-50p",2.02,3.87,1.94,0,0,1.53,0,2.31,2.32
"k354oz5sm9l47pavftdk354ozn8tu5bu",2.09,2.09,8.51,6.96,0.77,0.77,0.64,0.64,9.31,9.31,3.1,2.24,2.77,2.77,2.54,2.54,3.09,3.09,0,"10p-50p",0,1.55,0,0,0,0.86,0,0,0
"p3qans2wz7nc0lyr39dp3qans6x7mzd5",2.63,2.09,7.89,7.89,2.71,2.71,0.64,0.64,9.31,9.31,2.24,2.24,2.77,2.23,2,2,3.09,3.09,1,"50p-£1",0.54,0,0,0,0,0,0.54,0,0
"ndadnfwxn3dohqaw5u117ndadnf636om",2.63,2.09,7.89,7.89,2.71,0.77,0.81,0.81,10.09,10.09,2.24,2.24,2.77,2.77,4.31,2,3.09,3.09,1,"50p-£1",0.54,0,1.94,0,0,0,0,2.31,0
"fgiqyx1vlg6a03pso2fgiqyigk9jf7w0",2.63,0.61,8.51,8.51,0.77,0.77,0.66,0.66,10.09,3.25,2.32,2.32,2.23,2.23,3.85,2,3.09,0.66,1,"50p-£1",2.02,0,0,0,6.84,0,0,1.85,2.43
"myubkne0738eumyubkltfx8fkiebtffn",2.63,0.61,8.51,6.96,0.77,0.77,0.66,0.66,9.31,3.25,3.85,3.85,2.77,2.77,2.54,2,5.41,5.41,1,"£1-£2",2.02,1.55,0,0,6.06,0,0,0.54,0
"npwg20m5lihgkpt8z7knpwg20m54nqca",2.09,2.09,7.89,7.89,0.77,0.77,0.81,0.81,10.09,3.25,2.24,2.24,2.77,2.77,2,2,3.09,3.09,0,"I would not be willing to pay extra",0,0,0,0,6.84,0,0,0,0
"uhpw8fe052llfnbjrkuhpw8fe2l1p34x",2.63,2.63,8.51,4.64,0.77,0.77,0.66,0.66,3.25,3.25,2.24,2.24,2.77,2.77,2,2,3.09,3.09,1,"50p-£1",0,3.87,0,0,0,0,0,0,0
"0eq1g9frvt0hbih6cy30eq1g94ns4hxb",2.63,0.61,8.51,4.64,6.3,0.77,0.81,0.64,9.31,3.25,3.85,2.24,2.77,2.23,2.54,2,3.09,0.66,0,"10p-50p",2.02,3.87,5.53,0.17,6.06,1.61,0.54,0.54,2.43
"ji7b40phpt7st7e9tji7z94jywx2gmq6",2.09,2.09,7.89,4.64,0.77,0.77,0.81,0.81,9.31,3.25,2.24,2.24,2.23,2.23,3.85,2,0.66,0.66,0,"10p-50p",0,3.25,0,0,6.06,0,0,1.85,0
"ktyhkust2wuzkeynzwxktyhk20xemr7r",2.63,0.61,4.64,4.64,0.77,0.77,0.66,0.66,9.31,3.25,2.32,2.24,2.77,2.77,2,2,3.09,0.66,1,"10p-50p",2.02,0,0,0,6.06,0.0799999999999996,0,0,2.43
"6egoc0jkkkx94sq07g6egoc0jydn1h77",2.09,2.63,8.51,6.96,2.71,2.71,0.66,0.66,3.25,3.25,2.32,2.32,2.23,2.23,4.31,3.85,3.09,3.09,1,"£1-£2",-0.54,1.55,0,0,0,0,0,0.46,0
"yi3tn1iu33x7y8jqsirwo1kjiyln38jq",2.63,0.61,8.51,4.64,0.77,0.77,0.81,0.64,10.09,10.09,3.85,3.85,4.62,2.23,2,2,3.09,3.09,1,"10p-50p",2.02,3.87,0,0.17,0,0,2.39,0,0
"c9fg2zckcxov9ri3eqmxc9fg2zctzpje",2.63,0.61,8.51,4.64,0.77,0.77,0.81,0.81,10.09,3.25,2.24,2.24,2.23,2.23,4.31,2,3.09,3.09,1,"£1-£2",2.02,3.87,0,0,6.84,0,0,2.31,0
"f7ucii1irp36rz9z7cnf7ucikptraode",2.09,0.61,4.64,4.64,0.77,0.77,0.64,0.64,3.25,3.25,2.24,2.24,2.77,2.77,2,2,0.66,0.66,0,"10p-50p",1.48,0,0,0,0,0,0,0,0
"jqli5zcpbfsjmbmsjqlzywiha4g7amkm",2.63,2.09,8.51,6.96,2.71,2.71,0.66,0.66,10.09,3.25,3.85,2.32,4.62,2.23,3.85,2,3.09,3.09,1,"£1-£2",0.54,1.55,0,0,6.84,1.53,2.39,1.85,0
"5dbjhmfjn2chh5bq9iq5dbjtt6yo5jj6",2.09,2.09,6.96,4.64,6.3,2.71,0.81,0.81,9.31,3.25,3.85,3.85,2.77,2.77,2,2,3.09,3.09,0,"10p-50p",0,2.32,3.59,0,6.06,0,0,0,0
"66vwe9kbyee1vb66vwrk7pjhrjwm5w8y",2.63,0.61,7.89,4.64,6.3,0.77,0.81,0.66,10.09,3.25,2.32,2.32,2.77,2.77,2.54,2.54,5.41,0.66,0,"50p-£1",2.02,3.25,5.53,0.15,6.84,0,0,0,4.75
"mjc9twf19sn1pmkfz0mjc9tuccn4i19t",2.09,0.61,7.89,4.64,6.3,0.77,0.81,0.81,3.25,9.31,2.24,3.1,2.77,2.77,4.31,3.85,3.09,3.09,1,"50p-£1",1.48,3.25,5.53,0,-6.06,-0.86,0,0.46,0
"0xwdfgm519is45s0xvs3ufm7oshijeux",2.09,2.09,6.96,4.64,0.77,0.77,0.81,0.81,10.09,3.25,3.1,2.24,2.77,2.77,3.85,3.85,5.41,5.41,1,"10p-50p",0,2.32,0,0,6.84,0.86,0,0,0
"f5yfwx7pqncjfre9d3f5yfwxwswmu3d8",2.63,0.61,7.89,7.89,0.77,0.77,0.81,0.64,3.25,3.25,3.1,2.24,2.77,2.77,3.85,2,3.09,3.09,1,"10p-50p",2.02,0,0,0.17,0,0.86,0,1.85,0
"qk8ye9tvdfwh1wp6owzb5qk8ybj3o65m",2.09,2.09,6.96,4.64,0.77,0.77,0.81,0.64,3.25,3.25,2.24,2.24,2.77,2.77,3.85,3.85,3.09,3.09,0,"50p-£1",0,2.32,0,0.17,0,0,0,0,0
